"ID","Date","Location","Tweet","Quoted Tweet Text",,,
"1221945977239670785","2020-01-27 23:59:58","Türkiye","Remember the 2009 H1N1 Swine Flu Pandemic:  Manipulating the Data to Justify a Worldwide Public Health Emergency -  https://t.co/96sjJQO2pX",,,,
"1221945941231423488","2020-01-27 23:59:49","San Jose, CA","Nah now the corona virus is in sj? https://t.co/vwUKcQspVx",,,,
"1221945914572537861","2020-01-27 23:59:43","Austin, TX","@llucygirll @totser1625 ... will react differently to each strain. So, long story short, it's really complicated. But in a nutshell, Corona is more deadly, but less common. Influenza is still dangerous and deadly, but less so. And Influenza is far more common.",,,,
"1221945839263739905","2020-01-27 23:59:25","Jombang, Indonesia","@subtanyarl corona.exe",,,,
"1221945827981234176","2020-01-27 23:59:22","Louisville, KY","@CBSEveningNews @adrianasdiaz Hello pandemic",,,,
"1221945809903681537","2020-01-27 23:59:18","Chicago","@WHO @NATO @WhiteHouse This is a REALLY STUPID IDEA. US Citizens abroad should shelter in place until there is a vaccine for the Coronavirus. Infected people can go 14 days without symptoms, which means traveling in airports &amp; airplanes will spread the virus worldwide. #Pandemic https://t.co/sU7exD1GdF","The State Department plans to airlift trapped Americans out of quarantined city of Wuhan Tuesday, as the coronavirus outbreak in China becomes increasingly severe. 
At least 5 cases have been confirmed in the U.S.
Here’s @adrianasdiaz https://t.co/C2qQGP6A9I https://t.co/tCVYisyv3R",,,
"1221945783039086592","2020-01-27 23:59:11","Australia","@AMA_WAPresident @1petermartin Nah, Twitter is not the way to get that message out.If you weren't politicking, you would be posting where people can get the masks. There is enough fear in the community over this pandemic without your office stage managing more.Very poor form to frighten the community this way.",,,,
"1221945732057333760","2020-01-27 23:58:59","Canberra","Victoria has a pandemic plan, which includes the option of closing schools, and using online learning for students at home. However, the plan does not appear to have been tested, unlike those of some Singapore educational intuitions. #WuhanCoronavirus https://t.co/I2ekpbfmK9",,,,
"1221945723945656320","2020-01-27 23:58:57","poland","@Commander_Ivy OURS CORONA https://t.co/ME9C9hFB4h",,,,
"1221945712948068353","2020-01-27 23:58:55","Sri Lanka","Corona virus in #SL everyone use your face masks to awear with this situation.
1221945654559354880,2020-01-27 23:58:41,""Austin, TX","@llucygirll @totser1625 ... of the symptoms. Usually people don't actually die from the virus itself, but some complication brought on by the symptoms (dehydration, exhaustion, respiratory failure, fever, etc.). Each strain of Influenza and Corona has different levels of severity, and each person...",,,
"1221945518097608709","2020-01-27 23:58:08","Atlanta, GA","@DamiBoulder Transactions under adviser discretion won’t yield much insight on how clients may have been compelled to act (WRT pandemic fears). One has to turn to CRM notes to recall if clients called in requests to make equity allocation reductions.",,,,
"1221945479014957056","2020-01-27 23:57:59","LOS ANGELES COUNTY, CA","#BREAKING SHERIFF SAYS WASSUP [CHINA EATS FETUSES]
CHINESE HUMAN FETUS CONSUMPTION, CORONA VIRUS, IMPEACHMENT, WHAT ALL IS GOING ON, FREESTYLE, KOBE FAKED HIS DEATH, THE SKY IS FALLING https://t.co/B5uKSn8NCJ",,,,
"1221945475172982786","2020-01-27 23:57:58","Hawaii, USA","#coronavirus #CDC #disease #epidemic #health #publichealth
https://t.co/yyjIv3rv9K",,,,
"1221945467073855490","2020-01-27 23:57:56","England","#Coronavirus declared to be of 'pandemic potential' as five Australians t... https://t.co/1PCNkXr6rn via @YouTube",,,,
"1221945403685376000","2020-01-27 23:57:41","Dublin","Corona virus https://t.co/KLAzxkRyCa",,,,
"1221945390129467392","2020-01-27 23:57:38","BRAZIL - AMAZON","Corona-virus-extra... 🤣 https://t.co/lgELUlpt0c",,,,
"1221945304062316544","2020-01-27 23:57:17","Oxford, MS","@hollaanadaa I thought it was named after Corona’s so",,,,
"1221945274471534592","2020-01-27 23:57:10","Austin, TX","@llucygirll @totser1625 ... most people have had some exposure to it, thus some anti-bodies to it. That's why the flu is dangerous to those with suppressed immune systems. Corona virus is far less common, meaning far less natural immunity. Then on top of that, a big difference is always the severity...",,,,
"1221945219081560068","2020-01-27 23:56:57","Oklahoma, USA","Can you get coronavirus by drinking too much corona? Asking for a friend.",,,,
"1221945190820089856","2020-01-27 23:56:50","Hong Kong","@safetyth1rd It also pandemic-proofs your business.",,,,
"1221945084461166597","2020-01-27 23:56:25","Gaisberg, Österreich","@p_i_staker_ @Jayk_Prime @PoriticarKathy @Those7Y I love you, Corona-chan!",,,,
"1221945038264918016","2020-01-27 23:56:14","Angono, Calabarzon","1.) Australian Bush Fire
2.) A war vs America and Iran
3.) Taal Volcano Eruption
4.) Corona Virus
5.) JaDine Breakup
6.) Kobe Bryant's Death
Why 2020? Whyyy??😢💔",,,,
"1221945010272129024","2020-01-27 23:56:07","Vista, CA","@JackPolakoff @seanhannity Omg! I thought I was the only one thinking that the Corona virus was part of Trump's recent China deal.",,,,
"1221944950578929664","2020-01-27 23:55:53","Manassas VA","So the words ""pandemic"" and ""coronavirus"" passed through my work day today.
Some asshole in China once said ""May you live in interesting times.""  Screw you buddy, I liked boring.
Its not time to start to panic, but its time to think about if panic starts.",,,,
"1221944920077938688","2020-01-27 23:55:46","Minneapolis, MN","“Do you think you have the Corona virus?”
“Nah I dont drink”",,,,
"1221944885969932288","2020-01-27 23:55:38"," United States of Ohio","A Corona a day keeps the coronavirus away. 🍻",,,,
"1221944882450903040","2020-01-27 23:55:37","Austin, TX","@llucygirll @totser1625 While the symptoms are very similar, viruses like Corona and Influenza (the flu) do not act the same way as bacterial infections. Viruses infect the cells in your body and turn them into machines that churn out more viruses. With Influenza, it's incredibly common, so",,,,
"1221944832060547074","2020-01-27 23:55:25","MD","@blueskydriving @realDonaldTrump Forget corona, check yourself in for TDS.",,,,
"1221944792860516353","2020-01-27 23:55:15","Michigan, USA","With crisis going on around us the Corona virus going worldwide, The locust outbreak in parts of Africa, with Isis on the rise, with Iran getting closer to a nuclear weapon, and we have a impeachment going on. It will cost  90 Million dollars to American people#ImpeachmentTrial",,,,
"1221944773168242688","2020-01-27 23:55:11","Leeds","BBC News - UK to decide on Huawei 5G ban https://t.co/GE57teYFrg Every business should review its reliance on Chinese supplies given the increase of shut downs from  bird flu, to SARS to where we are now with Corona . Its exponential",,,,
"1221944731711631360","2020-01-27 23:55:01","Utah, United States","@blompf2020 Mongolia is taking steps to protect their rising GDP from the Bat Soup Pandemic!
https://t.co/fZsGNwQAXC",,,,
"1221944696026607617","2020-01-27 23:54:52","Jamaica","I know and understand that many of you are concerned re the Corona Virus Tune into TVJ at 7pm and CVM TV at 7:45pm as I discuss this! https://t.co/GiMPDwVsTo",,,,
"1221944693459750918","2020-01-27 23:54:52","São Paulo, Brasil","australia is burning
corona virus
helicopter accidents
2020 is not vibing at all",,,,
"1221944685595385856","2020-01-27 23:54:50","San Antonio, TX","3 cases of corona virus here in SA.",,,,
"1221944681581309953","2020-01-27 23:54:49","Alberta, Canada","January just sucks. Corona Virus, earthquakes, wild fire, Kobe and crew died, plane crash... Im sick",,,,
"1221944654402326529","2020-01-27 23:54:42","Maryville, TN","Drinking a Corona Familiar by @GrupoModelo_MX @ 9159 Caddie Way — https://t.co/5EWyK0OivJ",,,,
"1221944636434014208","2020-01-27 23:54:38","Mannheim, Germany","Corona FTW ! Lord knows we need some population control https://t.co/z3xHKGGUbo","I'm rooting for Corona tbh fam",,,
"1221944622911410176","2020-01-27 23:54:35","Los Angeles, CA","Really worried that I might have that Corona virus or whatever, because I'm sick as a dog right now...",,,,
"1221944621628039175","2020-01-27 23:54:35","Gangnam-gu, Republic of Korea","@jedimarkus77 “Everyones getting long, once you’ve worked in your full size I’ll post the Corona cure on the tweet-er!” https://t.co/Mi4hVyXnfM",,,,
"1221944563067080704","2020-01-27 23:54:21","South San Francisco, CA","the corona virus got us all fucked up smh",,,,
"1221944541986426880","2020-01-27 23:54:16","Hawaii, USA","#who #cdc #disease #coronavirus #publichealth #epidemic #pandemic #washyourhands https://t.co/BA7vpe0T0x",,,,
"1221944494762774529","2020-01-27 23:54:04","Balaclava, Melbourne","@SpotlightForYou Corona virus sniffing dogs? Machine guns that can shoot down airborne microscopic particles? Handcuffs small enough for little germ wrists?  Do germs have wrists?",,,,
"1221944457752391680","2020-01-27 23:53:56","Detroit, MI","@stephenpallotta @JordanWells33 @GerberKawasaki @elonmusk Well, yes infact ... he is wrong. The corona virus is 0.12 microns in size a HEPA filter catches anything greater than 0.3 microns ...",,,,
"1221944431688982528","2020-01-27 23:53:49","HOLLYWOOD, CALIFORNIA","@ajflick No. Only Corona.",,,,
"1221944367830663170","2020-01-27 23:53:34","Vila Velha, Brasil","@Lube_fr @cb_corona @natalybergamin @vnttjaca 🤔",,,,
"1221944355046543362","2020-01-27 23:53:31","Mexico City, México","The Event 201 scenario | A pandemic tabletop exercise https://t.co/awRyCwsXQI",,,,
"1221944275304427523","2020-01-27 23:53:12","Lima - Perú","@OG_BDN0tail Worst thing to humanity after corona",,,,
"1221944250117566466","2020-01-27 23:53:06","United States","Well—I’m sure Guatemala is cheaper to do your studies but it means you’re operating without oversight from IACUC/IRB/institutional review or regulations. This will affect the validity, reliability of your results in the eyes of researchers, funders #pandemicnetflix #pandemic",,,,
"1221944249924517888","2020-01-27 23:53:06","98281 WA","Coronavirus declared to be of 'pandemic potential' as five Australians t... https://t.co/ycTAHfsfse via @YouTube",,,,
"1221944244539199488","2020-01-27 23:53:05","Wallasey, England","#NowPlaying Baby Baby by Corona On Atlantic Extra #Hits https://t.co/6kB23pnztB",,,,
"1221944217800495109","2020-01-27 23:52:58","London, England","So corona virus began because people in China were selling different different animals for consumption? Fucking idiots",,,,
"1221944210569551873","2020-01-27 23:52:57","Finland","@GingerMorticia As long as your not singing:""My corona"" or something.",,,,
"1221944189765738497","2020-01-27 23:52:52","Sandton, South Africa","I think we need to prepare ourselves for the Corona Virus because once it hits, we'll be too far behind to protect a lot of our population.",,,,
"1221944091023495168","2020-01-27 23:52:28","Kyiv, Ukraine","why is everyone talking about Corona light beer",,,,
"1221943986773848064","2020-01-27 23:52:03","Melbourne","At least it's corona virus, would be much worse if it was fosters virus.",,,,
"1221943881383792640","2020-01-27 23:51:38","USA","I see Germany has joined the Corona Club. That’s something like 4 countries in the past 24 hours.
Daily update from China on their infections/deaths expected in just over an hour. https://t.co/D4V8M1mH6d","BREAKING: Germany reports first case of coronavirus https://t.co/KxdT2gTzDf",,,
"1221943880016375810","2020-01-27 23:51:38","Antigua and Barbuda","If Corona spreads in America the Caribbean is literally fucked",,,,
"1221943868788281345","2020-01-27 23:51:35","Standing Rock","Live Map Of Corona Virus infections. 
Please Retweet This Link! 
https://t.co/pHNNIjUKpq https://t.co/hsGLfwUU5T",,,,
"1221943847690866689","2020-01-27 23:51:30","Texas, USA","‘pandemic preparation is about the flexibility of decentralized institutions. These are not problems that can be solved by top-down planning. Instead, they rely on longstanding institutional capacities, high levels of social trust and improvisational skill.’ https://t.co/kp1pBKnGL0","If the China coronavirus spreads widely to America, says @tylercowen, the first problem the U.S. is likely to face is how to communicate the risk https://t.co/5Q8UIgsZWw",,,
"1221943831471575040","2020-01-27 23:51:26","Amman, Hashemite Kingdom of Jordan","Due to the virus pandemic in China, Aeroflot is offering passengers booked for flights to/from Chinese to change their flight dates or return tickets.This applies to passengers booked for flights to/from Beijing,Shanghai, Guangzhou, Hong Kong,Harbin,code-share flights. @aeroflot https://t.co/kk8irwEzMp",,,,
"1221943804334350336","2020-01-27 23:51:20","South Africa","@lipglossgirl Corona virus...",,,,
"1221943783400660992","2020-01-27 23:51:15","Pittsburgh, PA ","@authorcjembers After looking up the numbers Corona is operating at 3% you are correct. The flu however is at 6% using the CDC latest figures. Also most of the people dying from Corona are older or immune suppressed. They said most younger people who have got it have already started recovery",,,,
"1221943740601905153","2020-01-27 23:51:05","Virginia, USA","Thank you for actually including the mortality rate. @kmanguward  @nickgillespie @MattWelch @reason Will humanity's increasing biotechnical prowess prevent a modern pandemic? We'll find out with coronavirus https://t.co/k6JhZyoTFJ via @reason",,,,
"1221943736944529409","2020-01-27 23:51:04","USA","God in heaven, make the corona virus inert, harming no one else, and cure those that are ill. In Jesus name I pray, Amen. https://t.co/O4FtJ1MdP4","Lord, thou art the Great Physician. 
Protect America from the Corona Flu Virus. 
Protect people throughout the world. 
Save lives and save souls. 
Have mercy on us.
In Jesus' Holy name, Amen.",,,
